"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"NHL - Nodal"	"33041"	"Alabama"	"01"	649	4907965	10.5
	"NHL - Nodal"	"33041"	"Alaska"	"02"	99	733603	13.4
	"NHL - Nodal"	"33041"	"Arizona"	"04"	851	7291843	9.2
	"NHL - Nodal"	"33041"	"Arkansas"	"05"	482	3020985	12.8
	"NHL - Nodal"	"33041"	"California"	"06"	5202	39437610	11.7
	"NHL - Nodal"	"33041"	"Colorado"	"08"	735	5758486	11.3
	"NHL - Nodal"	"33041"	"Connecticut"	"09"	648	3566022	13.7
	"NHL - Nodal"	"33041"	"Delaware"	"10"	138	976668	10.6
	"NHL - Nodal"	"33041"	"District of Columbia"	"11"	69	708253	10.0
	"NHL - Nodal"	"33041"	"Florida"	"12"	4469	21492056	14.5
	"NHL - Nodal"	"33041"	"Georgia"	"13"	1328	10628020	11.3
	"NHL - Nodal"	"33041"	"Hawaii"	"15"	156	1415615	8.2
	"NHL - Nodal"	"33041"	"Idaho"	"16"	278	1789060	13.4
	"NHL - Nodal"	"33041"	"Illinois"	"17"	1918	12667017	12.4
	"NHL - Nodal"	"33041"	"Indiana"	"18"	918	6731010	11.5
	"NHL - Nodal"	"33041"	"Iowa"	"19"	567	3159596	13.8
	"NHL - Nodal"	"33041"	"Kansas"	"20"	447	2912635	12.9
	"NHL - Nodal"	"33041"	"Kentucky"	"21"	709	4472345	12.8
	"NHL - Nodal"	"33041"	"Louisiana"	"22"	706	4658285	12.8
	"NHL - Nodal"	"33041"	"Maine"	"23"	260	1345770	12.9
	"NHL - Nodal"	"33041"	"Maryland"	"24"	773	6054954	10.6
	"NHL - Nodal"	"33041"	"Massachusetts"	"25"	1025	6894883	11.8
	"NHL - Nodal"	"33041"	"Michigan"	"26"	1512	9984795	11.8
	"NHL - Nodal"	"33041"	"Minnesota"	"27"	910	5640053	13.1
	"NHL - Nodal"	"33041"	"Mississippi"	"28"	413	2978227	11.3
	"NHL - Nodal"	"33041"	"Missouri"	"29"	963	6140475	12.4
	"NHL - Nodal"	"33041"	"Montana"	"30"	159	1070123	10.6
	"NHL - Nodal"	"33041"	"Nebraska"	"31"	279	1932571	11.9
	"NHL - Nodal"	"33041"	"New Hampshire"	"33"	262	1360783	14.2
	"NHL - Nodal"	"33041"	"New Jersey"	"34"	1497	8891258	13.5
	"NHL - Nodal"	"33041"	"New Mexico"	"35"	235	2099634	8.6
	"NHL - Nodal"	"33041"	"New York"	"36"	3350	19463131	13.7
	"NHL - Nodal"	"33041"	"North Carolina"	"37"	1574	10501384	12.2
	"NHL - Nodal"	"33041"	"North Dakota"	"38"	111	763724	12.5
	"NHL - Nodal"	"33041"	"Ohio"	"39"	2098	11696507	14.1
	"NHL - Nodal"	"33041"	"Oklahoma"	"40"	536	3960676	11.4
	"NHL - Nodal"	"33041"	"Oregon"	"41"	599	4216116	11.3
	"NHL - Nodal"	"33041"	"Pennsylvania"	"42"	2224	12798883	12.9
	"NHL - Nodal"	"33041"	"Rhode Island"	"44"	196	1058158	14.3
	"NHL - Nodal"	"33041"	"South Carolina"	"45"	646	5157702	9.9
	"NHL - Nodal"	"33041"	"South Dakota"	"46"	129	887127	11.5
	"NHL - Nodal"	"33041"	"Tennessee"	"47"	996	6830325	11.8
	"NHL - Nodal"	"33041"	"Texas"	"48"	3422	28986794	11.6
	"NHL - Nodal"	"33041"	"Utah"	"49"	319	3203383	11.0
	"NHL - Nodal"	"33041"	"Vermont"	"50"	139	624046	15.7
	"NHL - Nodal"	"33041"	"Virginia"	"51"	1136	8556642	11.1
	"NHL - Nodal"	"33041"	"Washington"	"53"	1137	7614024	12.6
	"NHL - Nodal"	"33041"	"West Virginia"	"54"	376	1795263	14.5
	"NHL - Nodal"	"33041"	"Wisconsin"	"55"	1054	5824581	14.3
	"NHL - Nodal"	"33041"	"Wyoming"	"56"	82	580116	11.6
	"NHL - Extranodal"	"33042"	"Alabama"	"01"	329	4907965	5.4
	"NHL - Extranodal"	"33042"	"Alaska"	"02"	45	733603	6.4
	"NHL - Extranodal"	"33042"	"Arizona"	"04"	357	7291843	3.9
	"NHL - Extranodal"	"33042"	"Arkansas"	"05"	250	3020985	6.7
	"NHL - Extranodal"	"33042"	"California"	"06"	2609	39437610	5.9
	"NHL - Extranodal"	"33042"	"Colorado"	"08"	319	5758486	5.0
	"NHL - Extranodal"	"33042"	"Connecticut"	"09"	350	3566022	7.6
	"NHL - Extranodal"	"33042"	"Delaware"	"10"	64	976668	5.0
	"NHL - Extranodal"	"33042"	"District of Columbia"	"11"	32	708253	4.4
	"NHL - Extranodal"	"33042"	"Florida"	"12"	1631	21492056	5.4
	"NHL - Extranodal"	"33042"	"Georgia"	"13"	622	10628020	5.4
	"NHL - Extranodal"	"33042"	"Hawaii"	"15"	116	1415615	6.1
	"NHL - Extranodal"	"33042"	"Idaho"	"16"	116	1789060	5.6
	"NHL - Extranodal"	"33042"	"Illinois"	"17"	956	12667017	6.3
	"NHL - Extranodal"	"33042"	"Indiana"	"18"	345	6731010	4.3
	"NHL - Extranodal"	"33042"	"Iowa"	"19"	280	3159596	7.1
	"NHL - Extranodal"	"33042"	"Kansas"	"20"	211	2912635	6.2
	"NHL - Extranodal"	"33042"	"Kentucky"	"21"	319	4472345	5.8
	"NHL - Extranodal"	"33042"	"Louisiana"	"22"	339	4658285	6.2
	"NHL - Extranodal"	"33042"	"Maine"	"23"	118	1345770	5.9
	"NHL - Extranodal"	"33042"	"Maryland"	"24"	468	6054954	6.5
	"NHL - Extranodal"	"33042"	"Massachusetts"	"25"	561	6894883	6.4
	"NHL - Extranodal"	"33042"	"Michigan"	"26"	837	9984795	6.7
	"NHL - Extranodal"	"33042"	"Minnesota"	"27"	489	5640053	7.3
	"NHL - Extranodal"	"33042"	"Mississippi"	"28"	196	2978227	5.7
	"NHL - Extranodal"	"33042"	"Missouri"	"29"	415	6140475	5.5
	"NHL - Extranodal"	"33042"	"Montana"	"30"	75	1070123	5.7
	"NHL - Extranodal"	"33042"	"Nebraska"	"31"	161	1932571	7.2
	"NHL - Extranodal"	"33042"	"New Hampshire"	"33"	121	1360783	7.1
	"NHL - Extranodal"	"33042"	"New Jersey"	"34"	788	8891258	7.2
	"NHL - Extranodal"	"33042"	"New Mexico"	"35"	151	2099634	5.6
	"NHL - Extranodal"	"33042"	"New York"	"36"	1747	19463131	7.4
	"NHL - Extranodal"	"33042"	"North Carolina"	"37"	662	10501384	5.3
	"NHL - Extranodal"	"33042"	"North Dakota"	"38"	52	763724	5.9
	"NHL - Extranodal"	"33042"	"Ohio"	"39"	762	11696507	5.2
	"NHL - Extranodal"	"33042"	"Oklahoma"	"40"	285	3960676	6.0
	"NHL - Extranodal"	"33042"	"Oregon"	"41"	289	4216116	5.5
	"NHL - Extranodal"	"33042"	"Pennsylvania"	"42"	988	12798883	5.9
	"NHL - Extranodal"	"33042"	"Rhode Island"	"44"	75	1058158	5.3
	"NHL - Extranodal"	"33042"	"South Carolina"	"45"	280	5157702	4.3
	"NHL - Extranodal"	"33042"	"South Dakota"	"46"	59	887127	5.0
	"NHL - Extranodal"	"33042"	"Tennessee"	"47"	422	6830325	5.1
	"NHL - Extranodal"	"33042"	"Texas"	"48"	1557	28986794	5.2
	"NHL - Extranodal"	"33042"	"Utah"	"49"	206	3203383	7.0
	"NHL - Extranodal"	"33042"	"Vermont"	"50"	46	624046	5.5
	"NHL - Extranodal"	"33042"	"Virginia"	"51"	481	8556642	4.9
	"NHL - Extranodal"	"33042"	"Washington"	"53"	529	7614024	6.0
	"NHL - Extranodal"	"33042"	"West Virginia"	"54"	148	1795263	5.8
	"NHL - Extranodal"	"33042"	"Wisconsin"	"55"	495	5824581	6.8
	"NHL - Extranodal"	"33042"	"Wyoming"	"56"	41	580116	6.2
	"Myeloma"	"34000"	"Alabama"	"01"	471	4907965	7.4
	"Myeloma"	"34000"	"Alaska"	"02"	39	733603	5.4
	"Myeloma"	"34000"	"Arizona"	"04"	484	7291843	5.1
	"Myeloma"	"34000"	"Arkansas"	"05"	259	3020985	6.6
	"Myeloma"	"34000"	"California"	"06"	2716	39437610	6.0
	"Myeloma"	"34000"	"Colorado"	"08"	461	5758486	7.1
	"Myeloma"	"34000"	"Connecticut"	"09"	359	3566022	7.4
	"Myeloma"	"34000"	"Delaware"	"10"	78	976668	5.7
	"Myeloma"	"34000"	"District of Columbia"	"11"	60	708253	9.3
	"Myeloma"	"34000"	"Florida"	"12"	2551	21492056	7.9
	"Myeloma"	"34000"	"Georgia"	"13"	983	10628020	8.1
	"Myeloma"	"34000"	"Hawaii"	"15"	89	1415615	4.6
	"Myeloma"	"34000"	"Idaho"	"16"	129	1789060	6.0
	"Myeloma"	"34000"	"Illinois"	"17"	1051	12667017	6.7
	"Myeloma"	"34000"	"Indiana"	"18"	487	6731010	6.0
	"Myeloma"	"34000"	"Iowa"	"19"	306	3159596	7.4
	"Myeloma"	"34000"	"Kansas"	"20"	214	2912635	5.8
	"Myeloma"	"34000"	"Kentucky"	"21"	372	4472345	6.6
	"Myeloma"	"34000"	"Louisiana"	"22"	483	4658285	8.5
	"Myeloma"	"34000"	"Maine"	"23"	134	1345770	6.2
	"Myeloma"	"34000"	"Maryland"	"24"	566	6054954	7.6
	"Myeloma"	"34000"	"Massachusetts"	"25"	577	6894883	6.4
	"Myeloma"	"34000"	"Michigan"	"26"	822	9984795	6.2
	"Myeloma"	"34000"	"Minnesota"	"27"	416	5640053	6.0
	"Myeloma"	"34000"	"Mississippi"	"28"	347	2978227	9.2
	"Myeloma"	"34000"	"Missouri"	"29"	510	6140475	6.3
	"Myeloma"	"34000"	"Montana"	"30"	111	1070123	7.5
	"Myeloma"	"34000"	"Nebraska"	"31"	132	1932571	5.5
	"Myeloma"	"34000"	"New Hampshire"	"33"	107	1360783	5.5
	"Myeloma"	"34000"	"New Jersey"	"34"	914	8891258	8.0
	"Myeloma"	"34000"	"New Mexico"	"35"	155	2099634	5.6
	"Myeloma"	"34000"	"New York"	"36"	2010	19463131	8.0
	"Myeloma"	"34000"	"North Carolina"	"37"	974	10501384	7.3
	"Myeloma"	"34000"	"North Dakota"	"38"	57	763724	6.5
	"Myeloma"	"34000"	"Ohio"	"39"	932	11696507	6.0
	"Myeloma"	"34000"	"Oklahoma"	"40"	285	3960676	5.9
	"Myeloma"	"34000"	"Oregon"	"41"	264	4216116	4.8
	"Myeloma"	"34000"	"Pennsylvania"	"42"	1200	12798883	6.7
	"Myeloma"	"34000"	"Rhode Island"	"44"	89	1058158	6.5
	"Myeloma"	"34000"	"South Carolina"	"45"	472	5157702	7.0
	"Myeloma"	"34000"	"South Dakota"	"46"	75	887127	6.6
	"Myeloma"	"34000"	"Tennessee"	"47"	520	6830325	6.0
	"Myeloma"	"34000"	"Texas"	"48"	2211	28986794	7.5
	"Myeloma"	"34000"	"Utah"	"49"	189	3203383	6.5
	"Myeloma"	"34000"	"Vermont"	"50"	53	624046	6.1
	"Myeloma"	"34000"	"Virginia"	"51"	696	8556642	6.7
	"Myeloma"	"34000"	"Washington"	"53"	609	7614024	6.7
	"Myeloma"	"34000"	"West Virginia"	"54"	170	1795263	6.3
	"Myeloma"	"34000"	"Wisconsin"	"55"	591	5824581	7.8
	"Myeloma"	"34000"	"Wyoming"	"56"	45	580116	6.0
	"Leukemias"	"35011-35043"	"Alabama"	"01"	723	4907965	12.2
	"Leukemias"	"35011-35043"	"Alaska"	"02"	80	733603	11.4
	"Leukemias"	"35011-35043"	"Arizona"	"04"	865	7291843	10.0
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	548	3020985	14.7
	"Leukemias"	"35011-35043"	"California"	"06"	5025	39437610	11.7
	"Leukemias"	"35011-35043"	"Colorado"	"08"	744	5758486	11.9
	"Leukemias"	"35011-35043"	"Connecticut"	"09"	685	3566022	15.1
	"Leukemias"	"35011-35043"	"Delaware"	"10"	147	976668	11.8
	"Leukemias"	"35011-35043"	"District of Columbia"	"11"	73	708253	10.7
	"Leukemias"	"35011-35043"	"Florida"	"12"	4408	21492056	14.8
	"Leukemias"	"35011-35043"	"Georgia"	"13"	1611	10628020	14.1
	"Leukemias"	"35011-35043"	"Hawaii"	"15"	186	1415615	10.2
	"Leukemias"	"35011-35043"	"Idaho"	"16"	327	1789060	15.8
	"Leukemias"	"35011-35043"	"Illinois"	"17"	1892	12667017	12.8
	"Leukemias"	"35011-35043"	"Indiana"	"18"	913	6731010	11.6
	"Leukemias"	"35011-35043"	"Iowa"	"19"	646	3159596	16.5
	"Leukemias"	"35011-35043"	"Kansas"	"20"	463	2912635	13.6
	"Leukemias"	"35011-35043"	"Kentucky"	"21"	901	4472345	16.8
	"Leukemias"	"35011-35043"	"Louisiana"	"22"	778	4658285	14.6
	"Leukemias"	"35011-35043"	"Maine"	"23"	280	1345770	15.0
	"Leukemias"	"35011-35043"	"Maryland"	"24"	842	6054954	12.0
	"Leukemias"	"35011-35043"	"Massachusetts"	"25"	1053	6894883	12.6
	"Leukemias"	"35011-35043"	"Michigan"	"26"	1689	9984795	13.4
	"Leukemias"	"35011-35043"	"Minnesota"	"27"	942	5640053	14.2
	"Leukemias"	"35011-35043"	"Mississippi"	"28"	419	2978227	11.9
	"Leukemias"	"35011-35043"	"Missouri"	"29"	1013	6140475	13.7
	"Leukemias"	"35011-35043"	"Montana"	"30"	211	1070123	14.8
	"Leukemias"	"35011-35043"	"Nebraska"	"31"	319	1932571	14.2
	"Leukemias"	"35011-35043"	"New Hampshire"	"33"	239	1360783	13.1
	"Leukemias"	"35011-35043"	"New Jersey"	"34"	1652	8891258	15.4
	"Leukemias"	"35011-35043"	"New Mexico"	"35"	293	2099634	11.7
	"Leukemias"	"35011-35043"	"New York"	"36"	3548	19463131	14.9
	"Leukemias"	"35011-35043"	"North Carolina"	"37"	1729	10501384	13.9
	"Leukemias"	"35011-35043"	"North Dakota"	"38"	140	763724	15.6
	"Leukemias"	"35011-35043"	"Ohio"	"39"	1712	11696507	12.0
	"Leukemias"	"35011-35043"	"Oklahoma"	"40"	537	3960676	11.8
	"Leukemias"	"35011-35043"	"Oregon"	"41"	628	4216116	12.1
	"Leukemias"	"35011-35043"	"Pennsylvania"	"42"	2244	12798883	13.5
	"Leukemias"	"35011-35043"	"Rhode Island"	"44"	164	1058158	12.9
	"Leukemias"	"35011-35043"	"South Carolina"	"45"	700	5157702	11.1
	"Leukemias"	"35011-35043"	"South Dakota"	"46"	157	887127	14.9
	"Leukemias"	"35011-35043"	"Tennessee"	"47"	929	6830325	11.5
	"Leukemias"	"35011-35043"	"Texas"	"48"	3748	28986794	12.9
	"Leukemias"	"35011-35043"	"Utah"	"49"	406	3203383	13.9
	"Leukemias"	"35011-35043"	"Vermont"	"50"	106	624046	13.0
	"Leukemias"	"35011-35043"	"Virginia"	"51"	1062	8556642	10.9
	"Leukemias"	"35011-35043"	"Washington"	"53"	1210	7614024	13.9
	"Leukemias"	"35011-35043"	"West Virginia"	"54"	348	1795263	14.3
	"Leukemias"	"35011-35043"	"Wisconsin"	"55"	1192	5824581	16.2
	"Leukemias"	"35011-35043"	"Wyoming"	"56"	100	580116	14.4
	"Acute Lymphocytic Leukemia"	"35011"	"Alabama"	"01"	63	4907965	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Arizona"	"04"	131	7291843	1.9
	"Acute Lymphocytic Leukemia"	"35011"	"Arkansas"	"05"	48	3020985	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"California"	"06"	767	39437610	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"Colorado"	"08"	85	5758486	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Connecticut"	"09"	49	3566022	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Florida"	"12"	376	21492056	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Georgia"	"13"	157	10628020	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"Hawaii"	"15"	19	1415615	1.2
	"Acute Lymphocytic Leukemia"	"35011"	"Idaho"	"16"	32	1789060	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Illinois"	"17"	222	12667017	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Indiana"	"18"	81	6731010	1.2
	"Acute Lymphocytic Leukemia"	"35011"	"Iowa"	"19"	55	3159596	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Kansas"	"20"	42	2912635	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"Kentucky"	"21"	76	4472345	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Louisiana"	"22"	63	4658285	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Maine"	"23"	22	1345770	1.9
	"Acute Lymphocytic Leukemia"	"35011"	"Maryland"	"24"	98	6054954	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Massachusetts"	"25"	104	6894883	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Michigan"	"26"	148	9984795	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"Minnesota"	"27"	90	5640053	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Mississippi"	"28"	27	2978227	0.9
	"Acute Lymphocytic Leukemia"	"35011"	"Missouri"	"29"	96	6140475	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Montana"	"30"	17	1070123	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Nebraska"	"31"	36	1932571	1.9
	"Acute Lymphocytic Leukemia"	"35011"	"New Hampshire"	"33"	21	1360783	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"New Jersey"	"34"	170	8891258	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"New Mexico"	"35"	36	2099634	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"New York"	"36"	303	19463131	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"North Carolina"	"37"	167	10501384	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Ohio"	"39"	201	11696507	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Oklahoma"	"40"	65	3960676	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Oregon"	"41"	66	4216116	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Pennsylvania"	"42"	195	12798883	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Rhode Island"	"44"	16	1058158	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"South Carolina"	"45"	59	5157702	1.2
	"Acute Lymphocytic Leukemia"	"35011"	"Tennessee"	"47"	86	6830325	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Texas"	"48"	553	28986794	1.9
	"Acute Lymphocytic Leukemia"	"35011"	"Utah"	"49"	41	3203383	1.2
	"Acute Lymphocytic Leukemia"	"35011"	"Virginia"	"51"	128	8556642	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Washington"	"53"	129	7614024	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"West Virginia"	"54"	25	1795263	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Wisconsin"	"55"	93	5824581	1.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Alabama"	"01"	237	4907965	3.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Alaska"	"02"	22	733603	3.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Arizona"	"04"	207	7291843	2.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Arkansas"	"05"	240	3020985	6.0
	"Chronic Lymphocytic Leukemia"	"35012"	"California"	"06"	1289	39437610	2.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Colorado"	"08"	237	5758486	3.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Connecticut"	"09"	285	3566022	5.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Delaware"	"10"	40	976668	2.8
	"Chronic Lymphocytic Leukemia"	"35012"	"District of Columbia"	"11"	23	708253	3.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Florida"	"12"	1417	21492056	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Georgia"	"13"	558	10628020	4.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Hawaii"	"15"	40	1415615	2.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Idaho"	"16"	130	1789060	5.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Illinois"	"17"	595	12667017	3.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Indiana"	"18"	322	6731010	3.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Iowa"	"19"	266	3159596	6.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Kansas"	"20"	160	2912635	4.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Kentucky"	"21"	337	4472345	5.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Louisiana"	"22"	304	4658285	5.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Maine"	"23"	118	1345770	5.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Maryland"	"24"	265	6054954	3.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Massachusetts"	"25"	359	6894883	4.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Michigan"	"26"	581	9984795	4.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Minnesota"	"27"	353	5640053	5.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Mississippi"	"28"	141	2978227	3.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Missouri"	"29"	366	6140475	4.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Montana"	"30"	92	1070123	5.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Nebraska"	"31"	99	1932571	4.2
	"Chronic Lymphocytic Leukemia"	"35012"	"New Hampshire"	"33"	95	1360783	4.9
	"Chronic Lymphocytic Leukemia"	"35012"	"New Jersey"	"34"	640	8891258	5.6
	"Chronic Lymphocytic Leukemia"	"35012"	"New Mexico"	"35"	107	2099634	3.9
	"Chronic Lymphocytic Leukemia"	"35012"	"New York"	"36"	1359	19463131	5.3
	"Chronic Lymphocytic Leukemia"	"35012"	"North Carolina"	"37"	619	10501384	4.7
	"Chronic Lymphocytic Leukemia"	"35012"	"North Dakota"	"38"	47	763724	4.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Ohio"	"39"	491	11696507	3.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Oklahoma"	"40"	147	3960676	3.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Oregon"	"41"	245	4216116	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Pennsylvania"	"42"	718	12798883	4.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Rhode Island"	"44"	46	1058158	3.3
	"Chronic Lymphocytic Leukemia"	"35012"	"South Carolina"	"45"	217	5157702	3.2
	"Chronic Lymphocytic Leukemia"	"35012"	"South Dakota"	"46"	62	887127	5.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Tennessee"	"47"	278	6830325	3.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Texas"	"48"	1075	28986794	3.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Utah"	"49"	150	3203383	5.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Vermont"	"50"	36	624046	3.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Virginia"	"51"	251	8556642	2.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Washington"	"53"	452	7614024	4.8
	"Chronic Lymphocytic Leukemia"	"35012"	"West Virginia"	"54"	150	1795263	5.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Wisconsin"	"55"	486	5824581	6.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Wyoming"	"56"	36	580116	4.7
	"Acute Myeloid Leukemia"	"35021"	"Alabama"	"01"	205	4907965	3.5
	"Acute Myeloid Leukemia"	"35021"	"Alaska"	"02"	16	733603	2.4
	"Acute Myeloid Leukemia"	"35021"	"Arizona"	"04"	331	7291843	3.7
	"Acute Myeloid Leukemia"	"35021"	"Arkansas"	"05"	155	3020985	4.2
	"Acute Myeloid Leukemia"	"35021"	"California"	"06"	1794	39437610	4.1
	"Acute Myeloid Leukemia"	"35021"	"Colorado"	"08"	250	5758486	3.9
	"Acute Myeloid Leukemia"	"35021"	"Connecticut"	"09"	208	3566022	4.5
	"Acute Myeloid Leukemia"	"35021"	"Delaware"	"10"	61	976668	4.9
	"Acute Myeloid Leukemia"	"35021"	"District of Columbia"	"11"	22	708253	3.1
	"Acute Myeloid Leukemia"	"35021"	"Florida"	"12"	1420	21492056	4.7
	"Acute Myeloid Leukemia"	"35021"	"Georgia"	"13"	501	10628020	4.4
	"Acute Myeloid Leukemia"	"35021"	"Hawaii"	"15"	77	1415615	4.2
	"Acute Myeloid Leukemia"	"35021"	"Idaho"	"16"	81	1789060	3.9
	"Acute Myeloid Leukemia"	"35021"	"Illinois"	"17"	618	12667017	4.1
	"Acute Myeloid Leukemia"	"35021"	"Indiana"	"18"	289	6731010	3.6
	"Acute Myeloid Leukemia"	"35021"	"Iowa"	"19"	191	3159596	4.8
	"Acute Myeloid Leukemia"	"35021"	"Kansas"	"20"	150	2912635	4.4
	"Acute Myeloid Leukemia"	"35021"	"Kentucky"	"21"	284	4472345	5.4
	"Acute Myeloid Leukemia"	"35021"	"Louisiana"	"22"	235	4658285	4.4
	"Acute Myeloid Leukemia"	"35021"	"Maine"	"23"	95	1345770	5.0
	"Acute Myeloid Leukemia"	"35021"	"Maryland"	"24"	275	6054954	3.9
	"Acute Myeloid Leukemia"	"35021"	"Massachusetts"	"25"	332	6894883	3.9
	"Acute Myeloid Leukemia"	"35021"	"Michigan"	"26"	582	9984795	4.6
	"Acute Myeloid Leukemia"	"35021"	"Minnesota"	"27"	293	5640053	4.4
	"Acute Myeloid Leukemia"	"35021"	"Mississippi"	"28"	149	2978227	4.3
	"Acute Myeloid Leukemia"	"35021"	"Missouri"	"29"	297	6140475	4.0
	"Acute Myeloid Leukemia"	"35021"	"Montana"	"30"	43	1070123	3.0
	"Acute Myeloid Leukemia"	"35021"	"Nebraska"	"31"	106	1932571	4.6
	"Acute Myeloid Leukemia"	"35021"	"New Hampshire"	"33"	71	1360783	3.9
	"Acute Myeloid Leukemia"	"35021"	"New Jersey"	"34"	424	8891258	3.9
	"Acute Myeloid Leukemia"	"35021"	"New Mexico"	"35"	73	2099634	2.8
	"Acute Myeloid Leukemia"	"35021"	"New York"	"36"	1018	19463131	4.2
	"Acute Myeloid Leukemia"	"35021"	"North Carolina"	"37"	536	10501384	4.2
	"Acute Myeloid Leukemia"	"35021"	"North Dakota"	"38"	49	763724	5.3
	"Acute Myeloid Leukemia"	"35021"	"Ohio"	"39"	595	11696507	4.1
	"Acute Myeloid Leukemia"	"35021"	"Oklahoma"	"40"	181	3960676	3.9
	"Acute Myeloid Leukemia"	"35021"	"Oregon"	"41"	193	4216116	3.6
	"Acute Myeloid Leukemia"	"35021"	"Pennsylvania"	"42"	787	12798883	4.7
	"Acute Myeloid Leukemia"	"35021"	"Rhode Island"	"44"	62	1058158	4.8
	"Acute Myeloid Leukemia"	"35021"	"South Carolina"	"45"	241	5157702	3.8
	"Acute Myeloid Leukemia"	"35021"	"South Dakota"	"46"	53	887127	4.8
	"Acute Myeloid Leukemia"	"35021"	"Tennessee"	"47"	290	6830325	3.6
	"Acute Myeloid Leukemia"	"35021"	"Texas"	"48"	1062	28986794	3.7
	"Acute Myeloid Leukemia"	"35021"	"Utah"	"49"	115	3203383	4.0
	"Acute Myeloid Leukemia"	"35021"	"Vermont"	"50"	30	624046	3.5
	"Acute Myeloid Leukemia"	"35021"	"Virginia"	"51"	403	8556642	4.0
	"Acute Myeloid Leukemia"	"35021"	"Washington"	"53"	357	7614024	4.1
