"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Utah"	"49"	501	3103540	18.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Vermont"	"50"	150	625132	17.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Virginia"	"51"	1638	8471011	16.8
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Washington"	"53"	1637	7427951	19.4
	"Non-Hodgkin Lymphoma"	"33041-33042"	"West Virginia"	"54"	486	1818683	19.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Wisconsin"	"55"	1472	5793147	20.6
	"Non-Hodgkin Lymphoma"	"33041-33042"	"Wyoming"	"56"	103	579994	15.0
	"NHL - Nodal"	"33041"	"Alabama"	"01"	627	4877989	10.4
	"NHL - Nodal"	"33041"	"Alaska"	"02"	84	740983	11.5
	"NHL - Nodal"	"33041"	"Arizona"	"04"	883	7048088	10.1
	"NHL - Nodal"	"33041"	"Arkansas"	"05"	469	3003855	12.9
	"NHL - Nodal"	"33041"	"California"	"06"	4978	39337785	11.6
	"NHL - Nodal"	"33041"	"Colorado"	"08"	704	5617421	11.7
	"NHL - Nodal"	"33041"	"Connecticut"	"09"	614	3575324	13.6
	"NHL - Nodal"	"33041"	"Delaware"	"10"	140	957942	11.0
	"NHL - Nodal"	"33041"	"District of Columbia"	"11"	64	697079	9.5
	"NHL - Nodal"	"33041"	"Florida"	"12"	4592	20977089	15.8
	"NHL - Nodal"	"33041"	"Georgia"	"13"	1279	10417031	11.6
	"NHL - Nodal"	"33041"	"Hawaii"	"15"	178	1425763	9.8
	"NHL - Nodal"	"33041"	"Idaho"	"16"	247	1719745	12.7
	"NHL - Nodal"	"33041"	"Illinois"	"17"	1974	12779893	13.4
	"NHL - Nodal"	"33041"	"Indiana"	"18"	1079	6662068	13.9
	"NHL - Nodal"	"33041"	"Iowa"	"19"	571	3143734	15.0
	"NHL - Nodal"	"33041"	"Kansas"	"20"	422	2910892	12.4
	"NHL - Nodal"	"33041"	"Kentucky"	"21"	734	4455590	13.6
	"NHL - Nodal"	"33041"	"Louisiana"	"22"	679	4673673	12.8
	"NHL - Nodal"	"33041"	"Maine"	"23"	268	1335743	14.1
	"NHL - Nodal"	"33041"	"Maryland"	"24"	872	6028186	12.3
	"NHL - Nodal"	"33041"	"Massachusetts"	"25"	1046	6863560	12.4
	"NHL - Nodal"	"33041"	"Michigan"	"26"	1498	9976752	12.1
	"NHL - Nodal"	"33041"	"Minnesota"	"27"	1022	5569283	15.5
	"NHL - Nodal"	"33041"	"Mississippi"	"28"	379	2990674	11.1
	"NHL - Nodal"	"33041"	"Missouri"	"29"	947	6111382	12.3
	"NHL - Nodal"	"33041"	"Montana"	"30"	157	1053862	12.1
	"NHL - Nodal"	"33041"	"Nebraska"	"31"	328	1916998	14.5
	"NHL - Nodal"	"33041"	"Nevada"	"32"	419	2972097	12.2
	"NHL - Nodal"	"33041"	"New Hampshire"	"33"	232	1350395	13.1
	"NHL - Nodal"	"33041"	"New Jersey"	"34"	1460	8888147	13.4
	"NHL - Nodal"	"33041"	"New Mexico"	"35"	248	2092844	9.7
	"NHL - Nodal"	"33041"	"New York"	"36"	3369	19593849	14.2
	"NHL - Nodal"	"33041"	"North Carolina"	"37"	1549	10275758	12.6
	"NHL - Nodal"	"33041"	"North Dakota"	"38"	132	756755	15.2
	"NHL - Nodal"	"33041"	"Ohio"	"39"	1962	11665706	13.6
	"NHL - Nodal"	"33041"	"Oklahoma"	"40"	567	3933602	12.5
	"NHL - Nodal"	"33041"	"Oregon"	"41"	635	4147294	12.4
	"NHL - Nodal"	"33041"	"Pennsylvania"	"42"	2251	12794679	13.6
	"NHL - Nodal"	"33041"	"Rhode Island"	"44"	155	1056554	11.5
	"NHL - Nodal"	"33041"	"South Carolina"	"45"	722	5027102	11.6
	"NHL - Nodal"	"33041"	"South Dakota"	"46"	141	873732	13.1
	"NHL - Nodal"	"33041"	"Tennessee"	"47"	1073	6714748	13.3
	"NHL - Nodal"	"33041"	"Texas"	"48"	3356	28291024	12.0
	"NHL - Nodal"	"33041"	"Utah"	"49"	314	3103540	11.6
	"NHL - Nodal"	"33041"	"Vermont"	"50"	115	625132	13.5
	"NHL - Nodal"	"33041"	"Virginia"	"51"	1100	8471011	11.3
	"NHL - Nodal"	"33041"	"Washington"	"53"	1106	7427951	13.0
	"NHL - Nodal"	"33041"	"West Virginia"	"54"	345	1818683	13.9
	"NHL - Nodal"	"33041"	"Wisconsin"	"55"	993	5793147	13.9
	"NHL - Nodal"	"33041"	"Wyoming"	"56"	73	579994	10.8
	"NHL - Extranodal"	"33042"	"Alabama"	"01"	341	4877989	5.8
	"NHL - Extranodal"	"33042"	"Alaska"	"02"	39	740983	5.7
	"NHL - Extranodal"	"33042"	"Arizona"	"04"	438	7048088	5.1
	"NHL - Extranodal"	"33042"	"Arkansas"	"05"	223	3003855	6.1
	"NHL - Extranodal"	"33042"	"California"	"06"	2690	39337785	6.3
	"NHL - Extranodal"	"33042"	"Colorado"	"08"	348	5617421	5.8
	"NHL - Extranodal"	"33042"	"Connecticut"	"09"	355	3575324	7.9
	"NHL - Extranodal"	"33042"	"Delaware"	"10"	81	957942	6.7
	"NHL - Extranodal"	"33042"	"District of Columbia"	"11"	30	697079	4.5
	"NHL - Extranodal"	"33042"	"Florida"	"12"	1734	20977089	6.0
	"NHL - Extranodal"	"33042"	"Georgia"	"13"	683	10417031	6.2
	"NHL - Extranodal"	"33042"	"Hawaii"	"15"	127	1425763	7.2
	"NHL - Extranodal"	"33042"	"Idaho"	"16"	112	1719745	5.7
	"NHL - Extranodal"	"33042"	"Illinois"	"17"	894	12779893	6.0
	"NHL - Extranodal"	"33042"	"Indiana"	"18"	405	6662068	5.3
	"NHL - Extranodal"	"33042"	"Iowa"	"19"	240	3143734	6.3
	"NHL - Extranodal"	"33042"	"Kansas"	"20"	219	2910892	6.6
	"NHL - Extranodal"	"33042"	"Kentucky"	"21"	334	4455590	6.2
	"NHL - Extranodal"	"33042"	"Louisiana"	"22"	325	4673673	6.2
	"NHL - Extranodal"	"33042"	"Maine"	"23"	128	1335743	7.0
	"NHL - Extranodal"	"33042"	"Maryland"	"24"	466	6028186	6.7
	"NHL - Extranodal"	"33042"	"Massachusetts"	"25"	551	6863560	6.6
	"NHL - Extranodal"	"33042"	"Michigan"	"26"	787	9976752	6.5
	"NHL - Extranodal"	"33042"	"Minnesota"	"27"	407	5569283	6.2
	"NHL - Extranodal"	"33042"	"Mississippi"	"28"	190	2990674	5.5
	"NHL - Extranodal"	"33042"	"Missouri"	"29"	469	6111382	6.3
	"NHL - Extranodal"	"33042"	"Montana"	"30"	98	1053862	7.2
	"NHL - Extranodal"	"33042"	"Nebraska"	"31"	176	1916998	8.0
	"NHL - Extranodal"	"33042"	"Nevada"	"32"	152	2972097	4.4
	"NHL - Extranodal"	"33042"	"New Hampshire"	"33"	130	1350395	7.6
	"NHL - Extranodal"	"33042"	"New Jersey"	"34"	886	8888147	8.3
	"NHL - Extranodal"	"33042"	"New Mexico"	"35"	124	2092844	4.7
	"NHL - Extranodal"	"33042"	"New York"	"36"	1742	19593849	7.5
	"NHL - Extranodal"	"33042"	"North Carolina"	"37"	579	10275758	4.8
	"NHL - Extranodal"	"33042"	"North Dakota"	"38"	48	756755	6.0
	"NHL - Extranodal"	"33042"	"Ohio"	"39"	818	11665706	5.7
	"NHL - Extranodal"	"33042"	"Oklahoma"	"40"	239	3933602	5.4
	"NHL - Extranodal"	"33042"	"Oregon"	"41"	308	4147294	6.1
	"NHL - Extranodal"	"33042"	"Pennsylvania"	"42"	1100	12794679	6.7
	"NHL - Extranodal"	"33042"	"Rhode Island"	"44"	76	1056554	5.6
	"NHL - Extranodal"	"33042"	"South Carolina"	"45"	295	5027102	4.8
	"NHL - Extranodal"	"33042"	"South Dakota"	"46"	68	873732	6.8
	"NHL - Extranodal"	"33042"	"Tennessee"	"47"	405	6714748	5.1
	"NHL - Extranodal"	"33042"	"Texas"	"48"	1501	28291024	5.4
	"NHL - Extranodal"	"33042"	"Utah"	"49"	187	3103540	7.2
	"NHL - Extranodal"	"33042"	"Vermont"	"50"	35	625132	3.9
	"NHL - Extranodal"	"33042"	"Virginia"	"51"	538	8471011	5.5
	"NHL - Extranodal"	"33042"	"Washington"	"53"	531	7427951	6.4
	"NHL - Extranodal"	"33042"	"West Virginia"	"54"	141	1818683	5.7
	"NHL - Extranodal"	"33042"	"Wisconsin"	"55"	479	5793147	6.8
	"NHL - Extranodal"	"33042"	"Wyoming"	"56"	30	579994	4.2
	"Myeloma"	"34000"	"Alabama"	"01"	448	4877989	7.2
	"Myeloma"	"34000"	"Alaska"	"02"	38	740983	5.1
	"Myeloma"	"34000"	"Arizona"	"04"	452	7048088	5.1
	"Myeloma"	"34000"	"Arkansas"	"05"	278	3003855	7.4
	"Myeloma"	"34000"	"California"	"06"	2666	39337785	6.1
	"Myeloma"	"34000"	"Colorado"	"08"	405	5617421	6.6
	"Myeloma"	"34000"	"Connecticut"	"09"	325	3575324	7.0
	"Myeloma"	"34000"	"Delaware"	"10"	89	957942	6.9
	"Myeloma"	"34000"	"District of Columbia"	"11"	75	697079	11.2
	"Myeloma"	"34000"	"Florida"	"12"	2483	20977089	8.2
	"Myeloma"	"34000"	"Georgia"	"13"	974	10417031	8.7
	"Myeloma"	"34000"	"Hawaii"	"15"	100	1425763	5.4
	"Myeloma"	"34000"	"Idaho"	"16"	146	1719745	7.3
	"Myeloma"	"34000"	"Illinois"	"17"	1053	12779893	6.9
	"Myeloma"	"34000"	"Indiana"	"18"	552	6662068	7.0
	"Myeloma"	"34000"	"Iowa"	"19"	307	3143734	7.6
	"Myeloma"	"34000"	"Kansas"	"20"	220	2910892	6.4
	"Myeloma"	"34000"	"Kentucky"	"21"	395	4455590	7.4
	"Myeloma"	"34000"	"Louisiana"	"22"	420	4673673	7.6
	"Myeloma"	"34000"	"Maine"	"23"	139	1335743	6.7
	"Myeloma"	"34000"	"Maryland"	"24"	598	6028186	8.3
	"Myeloma"	"34000"	"Massachusetts"	"25"	572	6863560	6.7
	"Myeloma"	"34000"	"Michigan"	"26"	839	9976752	6.7
	"Myeloma"	"34000"	"Minnesota"	"27"	443	5569283	6.6
	"Myeloma"	"34000"	"Mississippi"	"28"	314	2990674	8.7
	"Myeloma"	"34000"	"Missouri"	"29"	523	6111382	6.7
	"Myeloma"	"34000"	"Montana"	"30"	106	1053862	7.5
	"Myeloma"	"34000"	"Nebraska"	"31"	131	1916998	5.8
	"Myeloma"	"34000"	"Nevada"	"32"	195	2972097	5.6
	"Myeloma"	"34000"	"New Hampshire"	"33"	106	1350395	5.9
	"Myeloma"	"34000"	"New Jersey"	"34"	863	8888147	7.7
	"Myeloma"	"34000"	"New Mexico"	"35"	148	2092844	5.6
	"Myeloma"	"34000"	"New York"	"36"	2045	19593849	8.4
	"Myeloma"	"34000"	"North Carolina"	"37"	1020	10275758	8.0
	"Myeloma"	"34000"	"North Dakota"	"38"	56	756755	6.5
	"Myeloma"	"34000"	"Ohio"	"39"	920	11665706	6.2
	"Myeloma"	"34000"	"Oklahoma"	"40"	284	3933602	6.1
	"Myeloma"	"34000"	"Oregon"	"41"	325	4147294	6.1
	"Myeloma"	"34000"	"Pennsylvania"	"42"	1230	12794679	7.2
	"Myeloma"	"34000"	"Rhode Island"	"44"	85	1056554	6.2
	"Myeloma"	"34000"	"South Carolina"	"45"	471	5027102	7.4
	"Myeloma"	"34000"	"South Dakota"	"46"	75	873732	6.4
	"Myeloma"	"34000"	"Tennessee"	"47"	587	6714748	7.1
	"Myeloma"	"34000"	"Texas"	"48"	2145	28291024	7.7
	"Myeloma"	"34000"	"Utah"	"49"	196	3103540	7.3
	"Myeloma"	"34000"	"Vermont"	"50"	51	625132	5.8
	"Myeloma"	"34000"	"Virginia"	"51"	642	8471011	6.5
	"Myeloma"	"34000"	"Washington"	"53"	563	7427951	6.5
	"Myeloma"	"34000"	"West Virginia"	"54"	142	1818683	5.4
	"Myeloma"	"34000"	"Wisconsin"	"55"	506	5793147	6.8
	"Myeloma"	"34000"	"Wyoming"	"56"	41	579994	5.8
	"Leukemias"	"35011-35043"	"Alabama"	"01"	717	4877989	12.5
	"Leukemias"	"35011-35043"	"Alaska"	"02"	82	740983	11.9
	"Leukemias"	"35011-35043"	"Arizona"	"04"	860	7048088	10.4
	"Leukemias"	"35011-35043"	"Arkansas"	"05"	537	3003855	15.0
	"Leukemias"	"35011-35043"	"California"	"06"	5049	39337785	12.1
	"Leukemias"	"35011-35043"	"Colorado"	"08"	750	5617421	12.6
	"Leukemias"	"35011-35043"	"Connecticut"	"09"	722	3575324	16.4
	"Leukemias"	"35011-35043"	"Delaware"	"10"	151	957942	12.4
	"Leukemias"	"35011-35043"	"District of Columbia"	"11"	65	697079	10.2
	"Leukemias"	"35011-35043"	"Florida"	"12"	4741	20977089	16.8
	"Leukemias"	"35011-35043"	"Georgia"	"13"	1593	10417031	14.7
	"Leukemias"	"35011-35043"	"Hawaii"	"15"	190	1425763	10.8
	"Leukemias"	"35011-35043"	"Idaho"	"16"	318	1719745	16.9
	"Leukemias"	"35011-35043"	"Illinois"	"17"	2032	12779893	14.0
	"Leukemias"	"35011-35043"	"Indiana"	"18"	1071	6662068	14.1
	"Leukemias"	"35011-35043"	"Iowa"	"19"	612	3143734	16.1
	"Leukemias"	"35011-35043"	"Kansas"	"20"	493	2910892	15.0
	"Leukemias"	"35011-35043"	"Kentucky"	"21"	869	4455590	16.5
	"Leukemias"	"35011-35043"	"Louisiana"	"22"	660	4673673	12.6
	"Leukemias"	"35011-35043"	"Maine"	"23"	282	1335743	15.4
	"Leukemias"	"35011-35043"	"Maryland"	"24"	841	6028186	12.2
	"Leukemias"	"35011-35043"	"Massachusetts"	"25"	1087	6863560	13.2
	"Leukemias"	"35011-35043"	"Michigan"	"26"	1659	9976752	13.7
	"Leukemias"	"35011-35043"	"Minnesota"	"27"	1099	5569283	17.0
	"Leukemias"	"35011-35043"	"Mississippi"	"28"	433	2990674	12.7
	"Leukemias"	"35011-35043"	"Missouri"	"29"	1068	6111382	14.4
	"Leukemias"	"35011-35043"	"Montana"	"30"	208	1053862	15.5
	"Leukemias"	"35011-35043"	"Nebraska"	"31"	304	1916998	13.9
	"Leukemias"	"35011-35043"	"Nevada"	"32"	473	2972097	14.2
	"Leukemias"	"35011-35043"	"New Hampshire"	"33"	231	1350395	13.5
	"Leukemias"	"35011-35043"	"New Jersey"	"34"	1731	8888147	16.4
	"Leukemias"	"35011-35043"	"New Mexico"	"35"	331	2092844	13.6
	"Leukemias"	"35011-35043"	"New York"	"36"	3734	19593849	16.0
	"Leukemias"	"35011-35043"	"North Carolina"	"37"	1744	10275758	14.6
	"Leukemias"	"35011-35043"	"North Dakota"	"38"	134	756755	16.1
	"Leukemias"	"35011-35043"	"Ohio"	"39"	1769	11665706	12.5
	"Leukemias"	"35011-35043"	"Oklahoma"	"40"	622	3933602	13.9
	"Leukemias"	"35011-35043"	"Oregon"	"41"	675	4147294	13.5
	"Leukemias"	"35011-35043"	"Pennsylvania"	"42"	2507	12794679	15.4
	"Leukemias"	"35011-35043"	"Rhode Island"	"44"	177	1056554	14.0
	"Leukemias"	"35011-35043"	"South Carolina"	"45"	774	5027102	12.8
	"Leukemias"	"35011-35043"	"South Dakota"	"46"	172	873732	17.3
	"Leukemias"	"35011-35043"	"Tennessee"	"47"	1119	6714748	14.4
	"Leukemias"	"35011-35043"	"Texas"	"48"	3956	28291024	14.2
	"Leukemias"	"35011-35043"	"Utah"	"49"	429	3103540	15.0
	"Leukemias"	"35011-35043"	"Vermont"	"50"	90	625132	10.7
	"Leukemias"	"35011-35043"	"Virginia"	"51"	988	8471011	10.4
	"Leukemias"	"35011-35043"	"Washington"	"53"	1230	7427951	14.7
	"Leukemias"	"35011-35043"	"West Virginia"	"54"	392	1818683	16.2
	"Leukemias"	"35011-35043"	"Wisconsin"	"55"	1125	5793147	16.0
	"Leukemias"	"35011-35043"	"Wyoming"	"56"	79	579994	11.6
	"Acute Lymphocytic Leukemia"	"35011"	"Alabama"	"01"	63	4877989	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Arizona"	"04"	124	7048088	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Arkansas"	"05"	46	3003855	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"California"	"06"	747	39337785	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"Colorado"	"08"	71	5617421	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Connecticut"	"09"	77	3575324	2.2
	"Acute Lymphocytic Leukemia"	"35011"	"Florida"	"12"	427	20977089	2.1
	"Acute Lymphocytic Leukemia"	"35011"	"Georgia"	"13"	149	10417031	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"Hawaii"	"15"	25	1425763	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Idaho"	"16"	30	1719745	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Illinois"	"17"	224	12779893	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Indiana"	"18"	86	6662068	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Iowa"	"19"	52	3143734	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Kansas"	"20"	38	2910892	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Kentucky"	"21"	60	4455590	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Louisiana"	"22"	52	4673673	1.1
	"Acute Lymphocytic Leukemia"	"35011"	"Maine"	"23"	23	1335743	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"Maryland"	"24"	89	6028186	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"Massachusetts"	"25"	88	6863560	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Michigan"	"26"	143	9976752	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Minnesota"	"27"	94	5569283	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Mississippi"	"28"	38	2990674	1.3
	"Acute Lymphocytic Leukemia"	"35011"	"Missouri"	"29"	74	6111382	1.2
	"Acute Lymphocytic Leukemia"	"35011"	"Montana"	"30"	18	1053862	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Nebraska"	"31"	36	1916998	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"Nevada"	"32"	48	2972097	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"New Hampshire"	"33"	17	1350395	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"New Jersey"	"34"	171	8888147	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"New Mexico"	"35"	37	2092844	1.8
	"Acute Lymphocytic Leukemia"	"35011"	"New York"	"36"	297	19593849	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"North Carolina"	"37"	138	10275758	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"North Dakota"	"38"	16	756755	2.2
	"Acute Lymphocytic Leukemia"	"35011"	"Ohio"	"39"	166	11665706	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Oklahoma"	"40"	58	3933602	1.5
	"Acute Lymphocytic Leukemia"	"35011"	"Oregon"	"41"	66	4147294	1.7
	"Acute Lymphocytic Leukemia"	"35011"	"Pennsylvania"	"42"	203	12794679	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"South Carolina"	"45"	68	5027102	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"South Dakota"	"46"	17	873732	2.1
	"Acute Lymphocytic Leukemia"	"35011"	"Tennessee"	"47"	124	6714748	1.9
	"Acute Lymphocytic Leukemia"	"35011"	"Texas"	"48"	562	28291024	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"Utah"	"49"	67	3103540	2.0
	"Acute Lymphocytic Leukemia"	"35011"	"Virginia"	"51"	114	8471011	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Washington"	"53"	116	7427951	1.6
	"Acute Lymphocytic Leukemia"	"35011"	"West Virginia"	"54"	25	1818683	1.4
	"Acute Lymphocytic Leukemia"	"35011"	"Wisconsin"	"55"	100	5793147	1.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Alabama"	"01"	235	4877989	3.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Alaska"	"02"	22	740983	3.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Arizona"	"04"	197	7048088	2.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Arkansas"	"05"	197	3003855	5.2
	"Chronic Lymphocytic Leukemia"	"35012"	"California"	"06"	1532	39337785	3.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Colorado"	"08"	262	5617421	4.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Connecticut"	"09"	298	3575324	6.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Delaware"	"10"	48	957942	3.5
	"Chronic Lymphocytic Leukemia"	"35012"	"District of Columbia"	"11"	18	697079	2.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Florida"	"12"	1725	20977089	5.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Georgia"	"13"	594	10417031	5.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Hawaii"	"15"	50	1425763	2.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Idaho"	"16"	119	1719745	6.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Illinois"	"17"	659	12779893	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Indiana"	"18"	404	6662068	5.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Iowa"	"19"	235	3143734	5.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Kansas"	"20"	199	2910892	5.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Kentucky"	"21"	363	4455590	6.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Louisiana"	"22"	265	4673673	4.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Maine"	"23"	125	1335743	6.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Maryland"	"24"	296	6028186	4.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Massachusetts"	"25"	391	6863560	4.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Michigan"	"26"	612	9976752	4.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Minnesota"	"27"	426	5569283	6.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Mississippi"	"28"	146	2990674	3.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Missouri"	"29"	394	6111382	5.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Montana"	"30"	104	1053862	7.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Nebraska"	"31"	99	1916998	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Nevada"	"32"	177	2972097	5.1
	"Chronic Lymphocytic Leukemia"	"35012"	"New Hampshire"	"33"	91	1350395	5.1
	"Chronic Lymphocytic Leukemia"	"35012"	"New Jersey"	"34"	710	8888147	6.3
	"Chronic Lymphocytic Leukemia"	"35012"	"New Mexico"	"35"	110	2092844	4.2
	"Chronic Lymphocytic Leukemia"	"35012"	"New York"	"36"	1538	19593849	6.2
	"Chronic Lymphocytic Leukemia"	"35012"	"North Carolina"	"37"	686	10275758	5.5
	"Chronic Lymphocytic Leukemia"	"35012"	"North Dakota"	"38"	60	756755	6.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Ohio"	"39"	546	11665706	3.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Oklahoma"	"40"	229	3933602	4.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Oregon"	"41"	236	4147294	4.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Pennsylvania"	"42"	928	12794679	5.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Rhode Island"	"44"	59	1056554	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"South Carolina"	"45"	266	5027102	4.1
	"Chronic Lymphocytic Leukemia"	"35012"	"South Dakota"	"46"	75	873732	7.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Tennessee"	"47"	375	6714748	4.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Texas"	"48"	1298	28291024	4.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Utah"	"49"	139	3103540	5.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Vermont"	"50"	40	625132	4.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Virginia"	"51"	259	8471011	2.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Washington"	"53"	494	7427951	5.6
	"Chronic Lymphocytic Leukemia"	"35012"	"West Virginia"	"54"	144	1818683	5.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Wisconsin"	"55"	454	5793147	6.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Wyoming"	"56"	33	579994	4.2
	"Acute Myeloid Leukemia"	"35021"	"Alabama"	"01"	208	4877989	3.7
	"Acute Myeloid Leukemia"	"35021"	"Alaska"	"02"	33	740983	4.6
	"Acute Myeloid Leukemia"	"35021"	"Arizona"	"04"	300	7048088	3.6
	"Acute Myeloid Leukemia"	"35021"	"Arkansas"	"05"	158	3003855	4.5
	"Acute Myeloid Leukemia"	"35021"	"California"	"06"	1588	39337785	3.8
	"Acute Myeloid Leukemia"	"35021"	"Colorado"	"08"	240	5617421	4.1
	"Acute Myeloid Leukemia"	"35021"	"Connecticut"	"09"	183	3575324	4.2
	"Acute Myeloid Leukemia"	"35021"	"Delaware"	"10"	52	957942	4.4
	"Acute Myeloid Leukemia"	"35021"	"District of Columbia"	"11"	22	697079	3.5
	"Acute Myeloid Leukemia"	"35021"	"Florida"	"12"	1334	20977089	4.7
	"Acute Myeloid Leukemia"	"35021"	"Georgia"	"13"	449	10417031	4.1
	"Acute Myeloid Leukemia"	"35021"	"Hawaii"	"15"	74	1425763	4.4
	"Acute Myeloid Leukemia"	"35021"	"Idaho"	"16"	105	1719745	5.8
	"Acute Myeloid Leukemia"	"35021"	"Illinois"	"17"	666	12779893	4.6
	"Acute Myeloid Leukemia"	"35021"	"Indiana"	"18"	339	6662068	4.5
	"Acute Myeloid Leukemia"	"35021"	"Iowa"	"19"	182	3143734	4.8
	"Acute Myeloid Leukemia"	"35021"	"Kansas"	"20"	139	2910892	4.2
	"Acute Myeloid Leukemia"	"35021"	"Kentucky"	"21"	230	4455590	4.4
	"Acute Myeloid Leukemia"	"35021"	"Louisiana"	"22"	191	4673673	3.6
	"Acute Myeloid Leukemia"	"35021"	"Maine"	"23"	77	1335743	4.2
	"Acute Myeloid Leukemia"	"35021"	"Maryland"	"24"	238	6028186	3.5
	"Acute Myeloid Leukemia"	"35021"	"Massachusetts"	"25"	336	6863560	4.0
	"Acute Myeloid Leukemia"	"35021"	"Michigan"	"26"	527	9976752	4.4
	"Acute Myeloid Leukemia"	"35021"	"Minnesota"	"27"	342	5569283	5.3
	"Acute Myeloid Leukemia"	"35021"	"Mississippi"	"28"	131	2990674	3.9
	"Acute Myeloid Leukemia"	"35021"	"Missouri"	"29"	311	6111382	4.2
	"Acute Myeloid Leukemia"	"35021"	"Montana"	"30"	44	1053862	3.2
	"Acute Myeloid Leukemia"	"35021"	"Nebraska"	"31"	87	1916998	3.9
	"Acute Myeloid Leukemia"	"35021"	"Nevada"	"32"	126	2972097	3.7
	"Acute Myeloid Leukemia"	"35021"	"New Hampshire"	"33"	76	1350395	4.3
	"Acute Myeloid Leukemia"	"35021"	"New Jersey"	"34"	463	8888147	4.4
	"Acute Myeloid Leukemia"	"35021"	"New Mexico"	"35"	103	2092844	4.3
	"Acute Myeloid Leukemia"	"35021"	"New York"	"36"	1045	19593849	4.5
