"Notes"	"Cancer Sites"	"Cancer Sites Code"	"States"	"States Code"	Count	Population	Age-Adjusted Rate
	"Chronic Lymphocytic Leukemia"	"35012"	"Indiana"	"18"	372	6698481	4.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Iowa"	"19"	272	3149900	6.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Kansas"	"20"	170	2912748	4.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Kentucky"	"21"	323	4464273	5.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Louisiana"	"22"	254	4664450	4.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Maine"	"23"	104	1340123	5.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Maryland"	"24"	266	6042153	3.7
	"Chronic Lymphocytic Leukemia"	"35012"	"Massachusetts"	"25"	366	6885720	4.1
	"Chronic Lymphocytic Leukemia"	"35012"	"Michigan"	"26"	555	9987286	4.2
	"Chronic Lymphocytic Leukemia"	"35012"	"Minnesota"	"27"	451	5608762	6.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Mississippi"	"28"	131	2982879	3.5
	"Chronic Lymphocytic Leukemia"	"35012"	"Missouri"	"29"	338	6125986	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Montana"	"30"	92	1061818	6.0
	"Chronic Lymphocytic Leukemia"	"35012"	"Nebraska"	"31"	126	1925512	5.4
	"Chronic Lymphocytic Leukemia"	"35012"	"New Hampshire"	"33"	88	1355064	4.4
	"Chronic Lymphocytic Leukemia"	"35012"	"New Jersey"	"34"	657	8891730	5.8
	"Chronic Lymphocytic Leukemia"	"35012"	"New Mexico"	"35"	121	2093754	4.4
	"Chronic Lymphocytic Leukemia"	"35012"	"New York"	"36"	1337	19544098	5.3
	"Chronic Lymphocytic Leukemia"	"35012"	"North Carolina"	"37"	659	10391358	5.0
	"Chronic Lymphocytic Leukemia"	"35012"	"North Dakota"	"38"	52	760062	5.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Ohio"	"39"	527	11680892	3.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Oklahoma"	"40"	208	3943488	4.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Oregon"	"41"	234	4183538	4.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Pennsylvania"	"42"	877	12809107	4.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Rhode Island"	"44"	76	1059338	5.3
	"Chronic Lymphocytic Leukemia"	"35012"	"South Carolina"	"45"	230	5091702	3.4
	"Chronic Lymphocytic Leukemia"	"35012"	"South Dakota"	"46"	71	879386	6.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Tennessee"	"47"	295	6778180	3.4
	"Chronic Lymphocytic Leukemia"	"35012"	"Texas"	"48"	1320	28624564	4.6
	"Chronic Lymphocytic Leukemia"	"35012"	"Utah"	"49"	135	3155153	4.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Vermont"	"50"	36	624802	3.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Virginia"	"51"	228	8510920	2.3
	"Chronic Lymphocytic Leukemia"	"35012"	"Washington"	"53"	486	7526793	5.5
	"Chronic Lymphocytic Leukemia"	"35012"	"West Virginia"	"54"	153	1805953	5.8
	"Chronic Lymphocytic Leukemia"	"35012"	"Wisconsin"	"55"	444	5809319	5.9
	"Chronic Lymphocytic Leukemia"	"35012"	"Wyoming"	"56"	21	579054	2.8
	"Acute Myeloid Leukemia"	"35021"	"Alabama"	"01"	213	4891628	3.7
	"Acute Myeloid Leukemia"	"35021"	"Alaska"	"02"	25	736624	3.4
	"Acute Myeloid Leukemia"	"35021"	"Arizona"	"04"	312	7164228	3.7
	"Acute Myeloid Leukemia"	"35021"	"Arkansas"	"05"	147	3012161	4.1
	"Acute Myeloid Leukemia"	"35021"	"California"	"06"	1694	39437463	3.9
	"Acute Myeloid Leukemia"	"35021"	"Colorado"	"08"	226	5697155	3.8
	"Acute Myeloid Leukemia"	"35021"	"Connecticut"	"09"	207	3574561	4.5
	"Acute Myeloid Leukemia"	"35021"	"Delaware"	"10"	47	966985	3.6
	"Acute Myeloid Leukemia"	"35021"	"District of Columbia"	"11"	17	704147	2.4
	"Acute Myeloid Leukemia"	"35021"	"Florida"	"12"	1441	21254926	4.9
	"Acute Myeloid Leukemia"	"35021"	"Georgia"	"13"	422	10519389	3.8
	"Acute Myeloid Leukemia"	"35021"	"Hawaii"	"15"	66	1423102	3.6
	"Acute Myeloid Leukemia"	"35021"	"Idaho"	"16"	98	1752074	5.1
	"Acute Myeloid Leukemia"	"35021"	"Illinois"	"17"	654	12724685	4.3
	"Acute Myeloid Leukemia"	"35021"	"Indiana"	"18"	325	6698481	4.3
	"Acute Myeloid Leukemia"	"35021"	"Iowa"	"19"	196	3149900	4.9
	"Acute Myeloid Leukemia"	"35021"	"Kansas"	"20"	149	2912748	4.5
	"Acute Myeloid Leukemia"	"35021"	"Kentucky"	"21"	221	4464273	4.2
	"Acute Myeloid Leukemia"	"35021"	"Louisiana"	"22"	214	4664450	4.0
	"Acute Myeloid Leukemia"	"35021"	"Maine"	"23"	84	1340123	4.7
	"Acute Myeloid Leukemia"	"35021"	"Maryland"	"24"	275	6042153	3.9
	"Acute Myeloid Leukemia"	"35021"	"Massachusetts"	"25"	317	6885720	3.8
	"Acute Myeloid Leukemia"	"35021"	"Michigan"	"26"	538	9987286	4.3
	"Acute Myeloid Leukemia"	"35021"	"Minnesota"	"27"	328	5608762	4.9
	"Acute Myeloid Leukemia"	"35021"	"Mississippi"	"28"	140	2982879	3.9
	"Acute Myeloid Leukemia"	"35021"	"Missouri"	"29"	314	6125986	4.3
	"Acute Myeloid Leukemia"	"35021"	"Montana"	"30"	49	1061818	3.6
	"Acute Myeloid Leukemia"	"35021"	"Nebraska"	"31"	107	1925512	4.9
	"Acute Myeloid Leukemia"	"35021"	"New Hampshire"	"33"	74	1355064	4.3
	"Acute Myeloid Leukemia"	"35021"	"New Jersey"	"34"	467	8891730	4.3
	"Acute Myeloid Leukemia"	"35021"	"New Mexico"	"35"	90	2093754	3.5
	"Acute Myeloid Leukemia"	"35021"	"New York"	"36"	1115	19544098	4.8
	"Acute Myeloid Leukemia"	"35021"	"North Carolina"	"37"	487	10391358	4.0
	"Acute Myeloid Leukemia"	"35021"	"North Dakota"	"38"	36	760062	4.3
	"Acute Myeloid Leukemia"	"35021"	"Ohio"	"39"	618	11680892	4.3
	"Acute Myeloid Leukemia"	"35021"	"Oklahoma"	"40"	181	3943488	4.0
	"Acute Myeloid Leukemia"	"35021"	"Oregon"	"41"	201	4183538	3.9
	"Acute Myeloid Leukemia"	"35021"	"Pennsylvania"	"42"	758	12809107	4.6
	"Acute Myeloid Leukemia"	"35021"	"Rhode Island"	"44"	63	1059338	4.8
	"Acute Myeloid Leukemia"	"35021"	"South Carolina"	"45"	222	5091702	3.6
	"Acute Myeloid Leukemia"	"35021"	"South Dakota"	"46"	48	879386	4.8
	"Acute Myeloid Leukemia"	"35021"	"Tennessee"	"47"	298	6778180	3.7
	"Acute Myeloid Leukemia"	"35021"	"Texas"	"48"	1066	28624564	3.8
	"Acute Myeloid Leukemia"	"35021"	"Utah"	"49"	128	3155153	4.5
	"Acute Myeloid Leukemia"	"35021"	"Vermont"	"50"	39	624802	4.8
	"Acute Myeloid Leukemia"	"35021"	"Virginia"	"51"	376	8510920	3.9
	"Acute Myeloid Leukemia"	"35021"	"Washington"	"53"	352	7526793	4.1
	"Acute Myeloid Leukemia"	"35021"	"West Virginia"	"54"	116	1805953	4.8
	"Acute Myeloid Leukemia"	"35021"	"Wisconsin"	"55"	360	5809319	5.0
	"Acute Myeloid Leukemia"	"35021"	"Wyoming"	"56"	31	579054	4.5
	"Chronic Myeloid Leukemia"	"35022"	"Alabama"	"01"	141	4891628	2.4
	"Chronic Myeloid Leukemia"	"35022"	"Arizona"	"04"	108	7164228	1.3
	"Chronic Myeloid Leukemia"	"35022"	"Arkansas"	"05"	77	3012161	2.2
	"Chronic Myeloid Leukemia"	"35022"	"California"	"06"	696	39437463	1.6
	"Chronic Myeloid Leukemia"	"35022"	"Colorado"	"08"	95	5697155	1.6
	"Chronic Myeloid Leukemia"	"35022"	"Connecticut"	"09"	77	3574561	1.7
	"Chronic Myeloid Leukemia"	"35022"	"Delaware"	"10"	17	966985	1.4
	"Chronic Myeloid Leukemia"	"35022"	"Florida"	"12"	728	21254926	2.5
	"Chronic Myeloid Leukemia"	"35022"	"Georgia"	"13"	240	10519389	2.2
	"Chronic Myeloid Leukemia"	"35022"	"Hawaii"	"15"	23	1423102	1.3
	"Chronic Myeloid Leukemia"	"35022"	"Idaho"	"16"	45	1752074	2.3
	"Chronic Myeloid Leukemia"	"35022"	"Illinois"	"17"	278	12724685	1.9
	"Chronic Myeloid Leukemia"	"35022"	"Indiana"	"18"	114	6698481	1.5
	"Chronic Myeloid Leukemia"	"35022"	"Iowa"	"19"	81	3149900	2.1
	"Chronic Myeloid Leukemia"	"35022"	"Kansas"	"20"	61	2912748	1.9
	"Chronic Myeloid Leukemia"	"35022"	"Kentucky"	"21"	104	4464273	2.0
	"Chronic Myeloid Leukemia"	"35022"	"Louisiana"	"22"	101	4664450	1.9
	"Chronic Myeloid Leukemia"	"35022"	"Maine"	"23"	29	1340123	1.5
	"Chronic Myeloid Leukemia"	"35022"	"Maryland"	"24"	130	6042153	1.8
	"Chronic Myeloid Leukemia"	"35022"	"Massachusetts"	"25"	145	6885720	1.8
	"Chronic Myeloid Leukemia"	"35022"	"Michigan"	"26"	243	9987286	2.0
	"Chronic Myeloid Leukemia"	"35022"	"Minnesota"	"27"	136	5608762	2.1
	"Chronic Myeloid Leukemia"	"35022"	"Mississippi"	"28"	59	2982879	1.8
	"Chronic Myeloid Leukemia"	"35022"	"Missouri"	"29"	108	6125986	1.5
	"Chronic Myeloid Leukemia"	"35022"	"Montana"	"30"	30	1061818	2.5
	"Chronic Myeloid Leukemia"	"35022"	"Nebraska"	"31"	42	1925512	2.0
	"Chronic Myeloid Leukemia"	"35022"	"New Hampshire"	"33"	28	1355064	1.7
	"Chronic Myeloid Leukemia"	"35022"	"New Jersey"	"34"	218	8891730	2.1
	"Chronic Myeloid Leukemia"	"35022"	"New Mexico"	"35"	34	2093754	1.4
	"Chronic Myeloid Leukemia"	"35022"	"New York"	"36"	470	19544098	2.0
	"Chronic Myeloid Leukemia"	"35022"	"North Carolina"	"37"	250	10391358	2.1
	"Chronic Myeloid Leukemia"	"35022"	"Ohio"	"39"	249	11680892	1.8
	"Chronic Myeloid Leukemia"	"35022"	"Oklahoma"	"40"	86	3943488	2.0
	"Chronic Myeloid Leukemia"	"35022"	"Oregon"	"41"	73	4183538	1.4
	"Chronic Myeloid Leukemia"	"35022"	"Pennsylvania"	"42"	321	12809107	2.1
	"Chronic Myeloid Leukemia"	"35022"	"Rhode Island"	"44"	22	1059338	1.8
	"Chronic Myeloid Leukemia"	"35022"	"South Carolina"	"45"	121	5091702	2.0
	"Chronic Myeloid Leukemia"	"35022"	"South Dakota"	"46"	16	879386	1.8
	"Chronic Myeloid Leukemia"	"35022"	"Tennessee"	"47"	165	6778180	2.1
	"Chronic Myeloid Leukemia"	"35022"	"Texas"	"48"	572	28624564	2.0
	"Chronic Myeloid Leukemia"	"35022"	"Utah"	"49"	48	3155153	1.7
	"Chronic Myeloid Leukemia"	"35022"	"Virginia"	"51"	129	8510920	1.4
	"Chronic Myeloid Leukemia"	"35022"	"Washington"	"53"	154	7526793	1.8
	"Chronic Myeloid Leukemia"	"35022"	"West Virginia"	"54"	50	1805953	2.1
	"Chronic Myeloid Leukemia"	"35022"	"Wisconsin"	"55"	147	5809319	2.1
	"Other Leukemias"	"35041-35043"	"Alabama"	"01"	122	4891628	2.1
	"Other Leukemias"	"35041-35043"	"Arizona"	"04"	105	7164228	1.2
	"Other Leukemias"	"35041-35043"	"Arkansas"	"05"	57	3012161	1.6
	"Other Leukemias"	"35041-35043"	"California"	"06"	518	39437463	1.2
	"Other Leukemias"	"35041-35043"	"Colorado"	"08"	95	5697155	1.6
	"Other Leukemias"	"35041-35043"	"Connecticut"	"09"	72	3574561	1.6
	"Other Leukemias"	"35041-35043"	"Delaware"	"10"	16	966985	1.4
	"Other Leukemias"	"35041-35043"	"Florida"	"12"	546	21254926	1.9
	"Other Leukemias"	"35041-35043"	"Georgia"	"13"	172	10519389	1.6
	"Other Leukemias"	"35041-35043"	"Idaho"	"16"	30	1752074	1.5
	"Other Leukemias"	"35041-35043"	"Illinois"	"17"	164	12724685	1.1
	"Other Leukemias"	"35041-35043"	"Indiana"	"18"	97	6698481	1.2
	"Other Leukemias"	"35041-35043"	"Iowa"	"19"	58	3149900	1.5
	"Other Leukemias"	"35041-35043"	"Kansas"	"20"	51	2912748	1.6
	"Other Leukemias"	"35041-35043"	"Kentucky"	"21"	96	4464273	1.9
	"Other Leukemias"	"35041-35043"	"Louisiana"	"22"	60	4664450	1.2
	"Other Leukemias"	"35041-35043"	"Maine"	"23"	28	1340123	1.4
	"Other Leukemias"	"35041-35043"	"Maryland"	"24"	113	6042153	1.6
	"Other Leukemias"	"35041-35043"	"Massachusetts"	"25"	113	6885720	1.3
	"Other Leukemias"	"35041-35043"	"Michigan"	"26"	147	9987286	1.2
	"Other Leukemias"	"35041-35043"	"Minnesota"	"27"	87	5608762	1.3
	"Other Leukemias"	"35041-35043"	"Mississippi"	"28"	54	2982879	1.6
	"Other Leukemias"	"35041-35043"	"Missouri"	"29"	150	6125986	2.0
	"Other Leukemias"	"35041-35043"	"Montana"	"30"	21	1061818	1.6
	"Other Leukemias"	"35041-35043"	"Nebraska"	"31"	27	1925512	1.2
	"Other Leukemias"	"35041-35043"	"New Hampshire"	"33"	25	1355064	1.3
	"Other Leukemias"	"35041-35043"	"New Jersey"	"34"	172	8891730	1.6
	"Other Leukemias"	"35041-35043"	"New Mexico"	"35"	27	2093754	1.1
	"Other Leukemias"	"35041-35043"	"New York"	"36"	374	19544098	1.6
	"Other Leukemias"	"35041-35043"	"North Carolina"	"37"	144	10391358	1.2
	"Other Leukemias"	"35041-35043"	"Ohio"	"39"	211	11680892	1.5
	"Other Leukemias"	"35041-35043"	"Oklahoma"	"40"	39	3943488	0.9
	"Other Leukemias"	"35041-35043"	"Oregon"	"41"	55	4183538	1.0
	"Other Leukemias"	"35041-35043"	"Pennsylvania"	"42"	282	12809107	1.8
	"Other Leukemias"	"35041-35043"	"Rhode Island"	"44"	19	1059338	1.6
	"Other Leukemias"	"35041-35043"	"South Carolina"	"45"	119	5091702	1.9
	"Other Leukemias"	"35041-35043"	"Tennessee"	"47"	166	6778180	2.1
	"Other Leukemias"	"35041-35043"	"Texas"	"48"	523	28624564	1.9
	"Other Leukemias"	"35041-35043"	"Utah"	"49"	50	3155153	1.9
	"Other Leukemias"	"35041-35043"	"Virginia"	"51"	115	8510920	1.2
	"Other Leukemias"	"35041-35043"	"Washington"	"53"	96	7526793	1.2
	"Other Leukemias"	"35041-35043"	"West Virginia"	"54"	43	1805953	1.9
	"Other Leukemias"	"35041-35043"	"Wisconsin"	"55"	100	5809319	1.4
	"Other Lymphocytic Leukemia"	"35013"	"Alabama"	"01"	30	4891628	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Arizona"	"04"	21	7164228	0.2
	"Other Lymphocytic Leukemia"	"35013"	"California"	"06"	150	39437463	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Colorado"	"08"	30	5697155	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Connecticut"	"09"	22	3574561	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Florida"	"12"	185	21254926	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Georgia"	"13"	34	10519389	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Illinois"	"17"	40	12724685	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Indiana"	"18"	16	6698481	0.2
	"Other Lymphocytic Leukemia"	"35013"	"Iowa"	"19"	21	3149900	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kansas"	"20"	19	2912748	0.6
	"Other Lymphocytic Leukemia"	"35013"	"Kentucky"	"21"	24	4464273	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Louisiana"	"22"	25	4664450	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Maryland"	"24"	30	6042153	0.4
	"Other Lymphocytic Leukemia"	"35013"	"Massachusetts"	"25"	42	6885720	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Michigan"	"26"	41	9987286	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Minnesota"	"27"	32	5608762	0.5
	"Other Lymphocytic Leukemia"	"35013"	"Missouri"	"29"	26	6125986	0.4
	"Other Lymphocytic Leukemia"	"35013"	"New Jersey"	"34"	50	8891730	0.4
	"Other Lymphocytic Leukemia"	"35013"	"New York"	"36"	102	19544098	0.4
	"Other Lymphocytic Leukemia"	"35013"	"North Carolina"	"37"	35	10391358	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Ohio"	"39"	52	11680892	0.4
	"Other Lymphocytic Leukemia"	"35013"	"Oklahoma"	"40"	17	3943488	0.4
	"Other Lymphocytic Leukemia"	"35013"	"Pennsylvania"	"42"	63	12809107	0.4
	"Other Lymphocytic Leukemia"	"35013"	"South Carolina"	"45"	18	5091702	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Tennessee"	"47"	28	6778180	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Texas"	"48"	109	28624564	0.4
	"Other Lymphocytic Leukemia"	"35013"	"Utah"	"49"	19	3155153	0.7
	"Other Lymphocytic Leukemia"	"35013"	"Virginia"	"51"	26	8510920	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Washington"	"53"	27	7526793	0.3
	"Other Lymphocytic Leukemia"	"35013"	"Wisconsin"	"55"	35	5809319	0.5
	"Acute Monocytic Leukemia"	"35031"	"California"	"06"	70	39437463	0.2
	"Acute Monocytic Leukemia"	"35031"	"Florida"	"12"	59	21254926	0.2
	"Acute Monocytic Leukemia"	"35031"	"Georgia"	"13"	30	10519389	0.3
	"Acute Monocytic Leukemia"	"35031"	"Illinois"	"17"	21	12724685	0.1
	"Acute Monocytic Leukemia"	"35031"	"Kentucky"	"21"	16	4464273	0.3
	"Acute Monocytic Leukemia"	"35031"	"Missouri"	"29"	22	6125986	0.3
	"Acute Monocytic Leukemia"	"35031"	"New Jersey"	"34"	19	8891730	0.2
	"Acute Monocytic Leukemia"	"35031"	"New York"	"36"	43	19544098	0.2
	"Acute Monocytic Leukemia"	"35031"	"North Carolina"	"37"	17	10391358	0.1
	"Acute Monocytic Leukemia"	"35031"	"Ohio"	"39"	21	11680892	0.1
	"Acute Monocytic Leukemia"	"35031"	"Pennsylvania"	"42"	46	12809107	0.3
	"Acute Monocytic Leukemia"	"35031"	"Tennessee"	"47"	16	6778180	0.2
	"Acute Monocytic Leukemia"	"35031"	"Texas"	"48"	57	28624564	0.2
	"Acute Monocytic Leukemia"	"35031"	"Virginia"	"51"	16	8510920	0.2
	"Acute Monocytic Leukemia"	"35031"	"Washington"	"53"	21	7526793	0.2
	"Acute Monocytic Leukemia"	"35031"	"Wisconsin"	"55"	17	5809319	0.2
	"Other Acute Leukemia"	"35041"	"Arizona"	"04"	27	7164228	0.3
	"Other Acute Leukemia"	"35041"	"California"	"06"	61	39437463	0.1
	"Other Acute Leukemia"	"35041"	"Florida"	"12"	49	21254926	0.2
	"Other Acute Leukemia"	"35041"	"Georgia"	"13"	16	10519389	0.2
	"Other Acute Leukemia"	"35041"	"Illinois"	"17"	32	12724685	0.2
	"Other Acute Leukemia"	"35041"	"Indiana"	"18"	18	6698481	0.2
	"Other Acute Leukemia"	"35041"	"Kentucky"	"21"	16	4464273	0.3
	"Other Acute Leukemia"	"35041"	"Maryland"	"24"	23	6042153	0.3
	"Other Acute Leukemia"	"35041"	"Michigan"	"26"	34	9987286	0.3
	"Other Acute Leukemia"	"35041"	"New Jersey"	"34"	23	8891730	0.2
	"Other Acute Leukemia"	"35041"	"New York"	"36"	51	19544098	0.2
	"Other Acute Leukemia"	"35041"	"North Carolina"	"37"	18	10391358	0.1
	"Other Acute Leukemia"	"35041"	"Ohio"	"39"	37	11680892	0.3
	"Other Acute Leukemia"	"35041"	"Pennsylvania"	"42"	46	12809107	0.3
	"Other Acute Leukemia"	"35041"	"Texas"	"48"	84	28624564	0.3
	"Other Acute Leukemia"	"35041"	"Virginia"	"51"	18	8510920	0.2
	"Other Acute Leukemia"	"35041"	"Wisconsin"	"55"	16	5809319	0.2
	"Aleukemic, Subleukemic and NOS"	"35043"	"Alabama"	"01"	52	4891628	0.9
	"Aleukemic, Subleukemic and NOS"	"35043"	"Arizona"	"04"	31	7164228	0.3
	"Aleukemic, Subleukemic and NOS"	"35043"	"Arkansas"	"05"	23	3012161	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"California"	"06"	181	39437463	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Colorado"	"08"	24	5697155	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Connecticut"	"09"	20	3574561	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Florida"	"12"	198	21254926	0.7
	"Aleukemic, Subleukemic and NOS"	"35043"	"Georgia"	"13"	75	10519389	0.7
	"Aleukemic, Subleukemic and NOS"	"35043"	"Illinois"	"17"	57	12724685	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Indiana"	"18"	42	6698481	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Iowa"	"19"	18	3149900	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kansas"	"20"	17	2912748	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Kentucky"	"21"	36	4464273	0.7
	"Aleukemic, Subleukemic and NOS"	"35043"	"Louisiana"	"22"	20	4664450	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Maryland"	"24"	42	6042153	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"Massachusetts"	"25"	39	6885720	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Michigan"	"26"	46	9987286	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Minnesota"	"27"	37	5608762	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Mississippi"	"28"	27	2982879	0.8
	"Aleukemic, Subleukemic and NOS"	"35043"	"Missouri"	"29"	89	6125986	1.1
	"Aleukemic, Subleukemic and NOS"	"35043"	"New Jersey"	"34"	56	8891730	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"New York"	"36"	136	19544098	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"North Carolina"	"37"	59	10391358	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Ohio"	"39"	62	11680892	0.4
	"Aleukemic, Subleukemic and NOS"	"35043"	"Oregon"	"41"	19	4183538	0.3
	"Aleukemic, Subleukemic and NOS"	"35043"	"Pennsylvania"	"42"	101	12809107	0.6
	"Aleukemic, Subleukemic and NOS"	"35043"	"South Carolina"	"45"	74	5091702	1.2
	"Aleukemic, Subleukemic and NOS"	"35043"	"Tennessee"	"47"	104	6778180	1.3
	"Aleukemic, Subleukemic and NOS"	"35043"	"Texas"	"48"	207	28624564	0.7
	"Aleukemic, Subleukemic and NOS"	"35043"	"Utah"	"49"	20	3155153	0.8
	"Aleukemic, Subleukemic and NOS"	"35043"	"Virginia"	"51"	45	8510920	0.5
	"Aleukemic, Subleukemic and NOS"	"35043"	"Washington"	"53"	29	7526793	0.3
	"Aleukemic, Subleukemic and NOS"	"35043"	"West Virginia"	"54"	19	1805953	0.8
	"Aleukemic, Subleukemic and NOS"	"35043"	"Wisconsin"	"55"	26	5809319	0.3
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Alabama"	"01"	20	4891628	0.3
	"Other Myeloid/Monocytic Leukemia"	"35023"	"California"	"06"	56	39437463	0.1
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Colorado"	"08"	25	5697155	0.4
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Florida"	"12"	55	21254926	0.2
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Georgia"	"13"	17	10519389	0.1
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Massachusetts"	"25"	17	6885720	0.2
	"Other Myeloid/Monocytic Leukemia"	"35023"	"New Jersey"	"34"	24	8891730	0.2
	"Other Myeloid/Monocytic Leukemia"	"35023"	"New York"	"36"	42	19544098	0.2
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Ohio"	"39"	39	11680892	0.3
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Pennsylvania"	"42"	26	12809107	0.1
	"Other Myeloid/Monocytic Leukemia"	"35023"	"Texas"	"48"	66	28624564	0.2
	"Mesothelioma"	"36010"	"Alabama"	"01"	42	4891628	0.7
	"Mesothelioma"	"36010"	"Arizona"	"04"	54	7164228	0.6
	"Mesothelioma"	"36010"	"Arkansas"	"05"	26	3012161	0.7
	"Mesothelioma"	"36010"	"California"	"06"	285	39437463	0.7
	"Mesothelioma"	"36010"	"Colorado"	"08"	47	5697155	0.8
	"Mesothelioma"	"36010"	"Connecticut"	"09"	49	3574561	1.0
	"Mesothelioma"	"36010"	"Florida"	"12"	219	21254926	0.7
	"Mesothelioma"	"36010"	"Georgia"	"13"	46	10519389	0.4
	"Mesothelioma"	"36010"	"Illinois"	"17"	114	12724685	0.8
	"Mesothelioma"	"36010"	"Indiana"	"18"	59	6698481	0.7
	"Mesothelioma"	"36010"	"Iowa"	"19"	25	3149900	0.6
	"Mesothelioma"	"36010"	"Kansas"	"20"	16	2912748	0.5
	"Mesothelioma"	"36010"	"Kentucky"	"21"	37	4464273	0.7
	"Mesothelioma"	"36010"	"Louisiana"	"22"	58	4664450	1.1
	"Mesothelioma"	"36010"	"Maine"	"23"	29	1340123	1.4
	"Mesothelioma"	"36010"	"Maryland"	"24"	43	6042153	0.6
	"Mesothelioma"	"36010"	"Massachusetts"	"25"	78	6885720	0.9
	"Mesothelioma"	"36010"	"Michigan"	"26"	124	9987286	0.9
	"Mesothelioma"	"36010"	"Minnesota"	"27"	68	5608762	1.0
	"Mesothelioma"	"36010"	"Mississippi"	"28"	24	2982879	0.7
	"Mesothelioma"	"36010"	"Missouri"	"29"	48	6125986	0.7
	"Mesothelioma"	"36010"	"New Hampshire"	"33"	23	1355064	1.2
	"Mesothelioma"	"36010"	"New Jersey"	"34"	113	8891730	1.0
	"Mesothelioma"	"36010"	"New York"	"36"	172	19544098	0.7
	"Mesothelioma"	"36010"	"North Carolina"	"37"	77	10391358	0.6
	"Mesothelioma"	"36010"	"Ohio"	"39"	115	11680892	0.8
	"Mesothelioma"	"36010"	"Oklahoma"	"40"	30	3943488	0.6
	"Mesothelioma"	"36010"	"Oregon"	"41"	41	4183538	0.8
	"Mesothelioma"	"36010"	"Pennsylvania"	"42"	170	12809107	1.0
	"Mesothelioma"	"36010"	"South Carolina"	"45"	54	5091702	0.9
	"Mesothelioma"	"36010"	"Tennessee"	"47"	49	6778180	0.6
	"Mesothelioma"	"36010"	"Texas"	"48"	196	28624564	0.7
	"Mesothelioma"	"36010"	"Utah"	"49"	20	3155153	0.7
	"Mesothelioma"	"36010"	"Virginia"	"51"	90	8510920	0.9
	"Mesothelioma"	"36010"	"Washington"	"53"	82	7526793	1.0
	"Mesothelioma"	"36010"	"West Virginia"	"54"	36	1805953	1.4
	"Mesothelioma"	"36010"	"Wisconsin"	"55"	69	5809319	0.9
	"Kaposi Sarcoma"	"36020"	"California"	"06"	175	39437463	0.4
	"Kaposi Sarcoma"	"36020"	"Colorado"	"08"	19	5697155	0.3
